data,local,divulgacao,+ pets,quantos +,castrou antes,nao pq,sexo,idade,cor,ocupacao,escolaridade,qtde pessoas moradia,qtde c/ renda,faixa de renda familiar,banheiros moradia,quartos moradia,situacao da moradia,meses
2024-05-03,colônia,Carro de Som,Não,0,Não,É o primeiro animal que tenho,Feminino,60 - 100,Branco,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Incompleto,1,0 (caso ninguém tenha renda),707-1412,1,2,É própria (a que você mora),May
2024-05-03,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,2,Sim,0,Feminino,35 - 39,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Incompleto,1,0 (caso ninguém tenha renda),1413-2824,1,2,É própria (a que você mora),May
2024-05-03,colônia,Facebook,Não,0,Não,É o primeiro animal que tenho,Feminino,35 - 39,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Completo,2,1,2825-4236,1,3,É própria (a que você mora),May
2024-05-03,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,2,Sim,0,Feminino,40 - 44,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,Mais de 5,2,707-1412,1,2,É própria (a que você mora),May
2024-05-03,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,2,Não,Não sabia dos benefícios da castração,Masculino,45 - 49,Pardo,"Não ocupado (a), não está procurando trabalho e está disponível para trabalhar",Ensino Médio Incompleto,2,0 (caso ninguém tenha renda),00,1,2,É própria (a que você mora),May
2024-05-06,bateau mouche,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,Mais de 3,Sim,0,Feminino,18 - 23,Branco,"Está ocupado (a) trabalhando no momento, mas com horário ocioso (somente uma parte do dia preenchido))",Ensino Superior Cursando,1,1,707-1412,1,2,É própria (a que você mora),May
2024-05-06,bateau mouche,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,Mais de 3,Não,Não tinha condições financeiras,Feminino,18 - 23,Amarelo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Incompleto,2,0 (caso ninguém tenha renda),1413-2824,1,2,É alugada (a que você mora),May
2024-05-06,bateau mouche,Instagram,Sim,Mais de 3,Não,Não tinha condições financeiras,Feminino,60 - 100,Preto,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Fundamental Completo,Mais de 5,1,1413-2824,2,2,É própria (a que você mora),May
2024-05-06,bateau mouche,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,Mais de 3,Sim,0,Feminino,60 - 100,Branco,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Fundamental Completo,0,0 (caso ninguém tenha renda),1413-2824,1,1,É própria (a que você mora),May
2024-05-06,bateau mouche,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,Mais de 3,Sim,0,Feminino,40 - 44,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Fundamental Completo,3,1,1413-2824,2,1,É própria (a que você mora),May
2024-05-06,bateau mouche,Carro de Som,Sim,2,Sim,0,Feminino,40 - 44,Pardo,"Não ocupado (a), está procurando trabalho e não está disponível para trabalhar",Ensino Médio Completo,1,1,1413-2824,1,2,É própria (a que você mora),May
2024-05-06,bateau mouche,Carro de Som,Não,0,Não,É o primeiro animal que tenho,Feminino,24 - 29,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,1,1,1413-2824,1,1,É própria (a que você mora),May
2024-05-06,colônia,Faixa,Sim,1,Não,É o primeiro animal que tenho,Feminino,24 - 29,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Cursando,2,1,1413-2824,1,2,É própria (a que você mora),May
2024-05-06,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,3,Sim,0,Feminino,40 - 44,Pardo,"Não ocupado (a), está procurando trabalho e não está disponível para trabalhar",Ensino Fundamental Completo,1,0 (caso ninguém tenha renda),00,1,2,É própria (a que você mora),May
2024-05-06,bateau mouche,Instagram,Não,0,Não,É o primeiro animal que tenho,Masculino,18 - 23,Branco,"Não ocupado (a), está procurando trabalho e não está disponível para trabalhar",Ensino Superior Cursando,2,2,707-1412,1,1,É alugada (a que você mora),May
2024-05-06,colônia,Faixa,Não,0,Não,É o primeiro animal que tenho,Feminino,35 - 39,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,2,0 (caso ninguém tenha renda),707-1412,1,1,É alugada (a que você mora),May
2024-05-06,bateau mouche,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,2,Não,Não tinha condições financeiras,Feminino,50 - 54,Preto,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Fundamental Incompleto,3,1,1413-2824,2,3,É própria (a que você mora),May
2024-05-06,colônia,Carro de Som,Não,0,Não,É o primeiro animal que tenho,Feminino,45 - 49,Preto,"Não ocupado (a), não está procurando trabalho e está disponível para trabalhar",Ensino Médio Incompleto,3,1,707-1412,1,2,É alugada (a que você mora),May
2024-05-06,colônia,Faixa,Sim,2,Não,É o primeiro animal que tenho,Feminino,60 - 100,Pardo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Fundamental Incompleto,3,1,707-1412,1,1,É própria (a que você mora),May
2024-05-06,colônia,Facebook,Não,0,Não,É o primeiro animal que tenho,Feminino,24 - 29,Pardo,"Não ocupado (a), está procurando trabalho e não está disponível para trabalhar",Ensino Médio Completo,1,1,1-706,1,1,É alugada (a que você mora),May
2024-05-06,bateau mouche,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,2,Não,Não tinha condições financeiras,Feminino,40 - 44,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Fundamental Incompleto,5,3,2825-4236,1,2,É própria (a que você mora),May
2024-05-06,bateau mouche,Whatsapp (grupo de faz parte),Sim,Mais de 3,Sim,0,Feminino,35 - 39,Pardo,"Está ocupado (a) trabalhando no momento, mas com horário ocioso (somente uma parte do dia preenchido))",Ensino Médio Incompleto,1,0 (caso ninguém tenha renda),1413-2824,1,1,É alugada (a que você mora),May
2024-05-06,bateau mouche,Carro de Som,Não,0,Não,É o primeiro animal que tenho,Feminino,18 - 23,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,1,1,1413-2824,1,1,É alugada (a que você mora),May
2024-05-07,merk,Carro de Som,Não,0,Não,É o primeiro animal que tenho,Feminino,18 - 23,Pardo,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Superior Incompleto,1,1,1413-2824,1,2,É própria (a que você mora),May
2024-05-07,merk,Carro de Som,Sim,1,Não,É o primeiro animal que tenho,Feminino,18 - 23,Preto,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Médio Completo,4,2,1413-2824,1,2,É própria (a que você mora),May
2024-05-07,merk,Carro de Som,Sim,Mais de 3,Sim,0,Feminino,60 - 100,Pardo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Incompleto,2,2,2825-4236,2,2,É própria (a que você mora),May
2024-05-07,merk,Carro de Som,Sim,3,Não,Não tinha condições financeiras,Feminino,45 - 49,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Fundamental Incompleto,5,0 (caso ninguém tenha renda),1413-2824,1,1,É própria (a que você mora),May
2024-05-07,merk,Carro de Som,Sim,Mais de 3,Sim,0,Masculino,30 - 34,Preto,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,1,0 (caso ninguém tenha renda),1413-2824,1,2,É própria (a que você mora),May
2024-05-07,merk,Carro de Som,Não,0,Não,Não tinha condições financeiras,Feminino,45 - 49,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,1,1,2825-4236,1,2,É própria (a que você mora),May
2024-05-07,colônia,Carro de Som,Sim,2,Não,É o primeiro animal que tenho,Feminino,60 - 100,Pardo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,5,1,00,1,2,É própria (a que você mora),May
2024-05-07,colônia,Faixa,Não,0,Não,É o primeiro animal que tenho,Feminino,50 - 54,Amarelo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,1,1,707-1412,1,1,É própria (a que você mora),May
2024-05-07,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Não,0,Não,É o primeiro animal que tenho,Masculino,24 - 29,Pardo,"Não ocupado (a), não está procurando trabalho e está disponível para trabalhar",Ensino Médio Completo,1,1,1413-2824,2,2,É própria (a que você mora),May
2024-05-07,colônia,Faixa,Sim,1,Não,É o primeiro animal que tenho,Masculino,24 - 29,Preto,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,1,1,4237-5648,1,2,É alugada (a que você mora),May
2024-05-07,colônia,Faixa,Não,0,Não,É o primeiro animal que tenho,Feminino,45 - 49,Preto,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,3,1,5649 | +,2,3,É própria (a que você mora),May
2024-05-07,colônia,Whatsapp (grupo de faz parte),Sim,Mais de 3,Sim,0,Feminino,60 - 100,Indigena,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,1,1,1413-2824,2,3,É própria (a que você mora),May
2024-05-07,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,0,Sim,0,Masculino,18 - 23,Pardo,"Não ocupado (a), não está procurando trabalho e está disponível para trabalhar",Ensino Médio Completo,3,2,00,2,3,É própria (a que você mora),May
2024-05-07,colônia,Faixa,Sim,2,Sim,0,Feminino,18 - 23,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Cursando,3,0 (caso ninguém tenha renda),707-1412,2,2,É própria (a que você mora),May
2024-05-08,bateau mouche,Carro de Som,Não,0,Não,0,Feminino,50 - 54,Pardo,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Médio Incompleto,5,2,1413-2824,1,3,É própria (a que você mora),May
2024-05-08,bateau mouche,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,2,Não,Não tinha condições financeiras,Masculino,24 - 29,Preto,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Médio Incompleto,1,1,1-706,1,0 (caso não tenha quarto),É alugada (a que você mora),May
2024-05-08,bateau mouche,Whatsapp (grupo de faz parte),Não,0,Não,0,Masculino,50 - 54,Preto,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Fundamental Incompleto,3,1,707-1412,1,2,É alugada (a que você mora),May
2024-05-08,bateau mouche,Whatsapp (grupo de faz parte),Não,0,Não,É o primeiro animal que tenho,Feminino,50 - 54,Pardo,"Está ocupado (a) trabalhando no momento, mas com horário ocioso (somente uma parte do dia preenchido))",Ensino Fundamental Incompleto,2,1,707-1412,1,1,É alugada (a que você mora),May
2024-05-08,colônia,Faixa,Não,0,Não,É o primeiro animal que tenho,Masculino,24 - 29,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Completo,1,1,2825-4236,1,2,É própria (a que você mora),May
2024-05-08,colônia,Faixa,Não,0,Não,É o primeiro animal que tenho,Masculino,60 - 100,Pardo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,2,1,1413-2824,2,3,É alugada (a que você mora),May
2024-05-08,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Não,0,Não,É o primeiro animal que tenho,Feminino,35 - 39,Preto,"Está ocupado (a) trabalhando no momento, mas com horário ocioso (somente uma parte do dia preenchido))",Ensino Médio Completo,4,1,1-706,1,1,É própria (a que você mora),May
2024-05-08,colônia,Instagram,Sim,2,Sim,0,Feminino,24 - 29,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,1,0 (caso ninguém tenha renda),707-1412,1,1,É própria (a que você mora),May
2024-05-08,bateau mouche,Whatsapp (grupo de faz parte),Sim,2,Não,Não tinha condições financeiras,Feminino,50 - 54,Pardo,"Está ocupado (a) trabalhando no momento, mas com horário ocioso (somente uma parte do dia preenchido))",Ensino Fundamental Incompleto,5,2,1413-2824,1,1,É própria (a que você mora),May
2024-05-08,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,2,Não,Não tinha condições financeiras,Feminino,40 - 44,Preto,"Não ocupado (a), está procurando trabalho e não está disponível para trabalhar",Ensino Superior Completo,2,1,707-1412,1,2,É alugada (a que você mora),May
2024-05-08,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,Mais de 3,Sim,0,Feminino,18 - 23,Pardo,"Não ocupado (a), não está procurando trabalho e está disponível para trabalhar",Ensino Médio Completo,3,2,1413-2824,1,2,É alugada (a que você mora),May
2024-05-08,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,Mais de 3,Sim,0,Feminino,18 - 23,Pardo,"Não ocupado (a), está procurando trabalho e não está disponível para trabalhar",Ensino Médio Completo,3,2,1413-2824,1,2,É alugada (a que você mora),May
2024-05-08,colônia,Whatsapp (grupo de faz parte),Sim,Mais de 3,Sim,0,Feminino,35 - 39,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,3,2,1413-2824,1,2,É alugada (a que você mora),May
2024-05-08,colônia,Faixa,Sim,1,Não,Não tinha condições financeiras,Feminino,0 - 17,Preto,"Não ocupado (a), não está procurando trabalho e está disponível para trabalhar",Ensino Médio Cursando,4,1,4237-5648,2,3,É própria (a que você mora),May
2024-05-08,colônia,Faixa,Sim,Mais de 3,Não,Não tinha condições financeiras,Feminino,18 - 23,Branco,"Não ocupado (a), não está procurando trabalho e está disponível para trabalhar",Ensino Médio Completo,4,1,4237-5648,2,3,É própria (a que você mora),May
2024-05-08,colônia,Faixa,Sim,1,Sim,0,Feminino,24 - 29,Branco,"Não ocupado (a), não está procurando trabalho e está disponível para trabalhar",Ensino Médio Completo,3,1,1413-2824,1,2,É alugada (a que você mora),May
2024-05-09,bateau mouche,Carro de Som,Sim,1,Não,Não tinha condições financeiras,Feminino,18 - 23,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Incompleto,0,0 (caso ninguém tenha renda),1413-2824,1,2,É própria (a que você mora),May
2024-05-09,bateau mouche,Carro de Som,Não,0,Não,Não tinha condições financeiras,Feminino,60 - 100,Preto,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Fundamental Completo,0,0 (caso ninguém tenha renda),1413-2824,1,2,É própria (a que você mora),May
2024-05-09,bateau mouche,Carro de Som,Sim,1,Sim,0,Feminino,40 - 44,Preto,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,0,0 (caso ninguém tenha renda),707-1412,1,1,É própria (a que você mora),May
2024-05-09,bateau mouche,Carro de Som,Sim,Mais de 3,Sim,0,Feminino,45 - 49,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,3,0 (caso ninguém tenha renda),1413-2824,1,2,É própria (a que você mora),May
2024-05-09,bateau mouche,Carro de Som,Não,0,Não,Não tinha condições financeiras,Masculino,35 - 39,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,2,1,1413-2824,1,2,É própria (a que você mora),May
2024-05-09,bateau mouche,Carro de Som,Sim,Mais de 3,Sim,0,Feminino,40 - 44,Branco,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Superior Completo,4,2,1413-2824,1,3,É própria (a que você mora),May
2024-05-09,bateau mouche,Carro de Som,Sim,1,Não,Não tinha condições financeiras,Feminino,45 - 49,Pardo,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Médio Completo,3,1,1413-2824,1,2,É própria (a que você mora),May
2024-05-09,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,2,Não,Não tinha nem condições financeiras e nem como transportar o animal,Masculino,60 - 100,Branco,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,1,0 (caso ninguém tenha renda),707-1412,1,2,É própria (a que você mora),May
2024-05-09,colônia,Faixa,Não,0,Não,É o primeiro animal que tenho,Feminino,18 - 23,Pardo,"Não ocupado (a), não está procurando trabalho e está disponível para trabalhar",Ensino Médio Completo,2,1,00,1,2,É própria (a que você mora),May
2024-05-09,colônia,Carro de Som,Sim,Mais de 3,Sim,0,Feminino,30 - 34,Pardo,"Não ocupado (a), não está procurando trabalho e está disponível para trabalhar",Ensino Médio Completo,Mais de 5,2,707-1412,1,2,É alugada (a que você mora),May
2024-05-09,colônia,Carro de Som,Não,0,Não,É o primeiro animal que tenho,Masculino,60 - 100,Pardo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Incompleto,1,0 (caso ninguém tenha renda),707-1412,2,3,É própria (a que você mora),May
2024-05-09,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,1,Não,Não sabia dos benefícios da castração,Masculino,30 - 34,Branco,"Não ocupado (a), não está procurando trabalho e está disponível para trabalhar",Ensino Médio Completo,1,1,707-1412,2,3,É própria (a que você mora),May
2024-05-09,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Não,0,Não,É o primeiro animal que tenho,Feminino,45 - 49,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,0,0 (caso ninguém tenha renda),2825-4236,1,2,É própria (a que você mora),May
2024-05-09,colônia,Carro de Som,Sim,Mais de 3,Sim,0,Feminino,40 - 44,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Completo,2,1,2825-4236,2,2,É própria (a que você mora),May
2024-05-09,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,Mais de 3,Sim,0,Masculino,35 - 39,Preto,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,1,0 (caso ninguém tenha renda),1413-2824,1,1,É alugada (a que você mora),May
2024-05-09,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,Mais de 3,Não,Não tinha nem condições financeiras e nem como transportar o animal,Feminino,55 - 59,Preto,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Incompleto,3,1,707-1412,1,2,É própria (a que você mora),May
2024-05-09,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,1,Não,Não tinha condições financeiras,Masculino,35 - 39,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Completo,3,1,1413-2824,3,2,É própria (a que você mora),May
2024-05-10,bateau mouche,Whatsapp (grupo de faz parte),Sim,Mais de 3,Não,Não tinha condições financeiras,Feminino,30 - 34,Pardo,"Está ocupado (a) trabalhando no momento, mas com horário ocioso (somente uma parte do dia preenchido))",Ensino Médio Completo,1,1,707-1412,1,1,É própria (a que você mora),May
2024-05-10,bateau mouche,Whatsapp (grupo de faz parte),Sim,3,Não,Não tinha condições financeiras,Feminino,35 - 39,Branco,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Fundamental Incompleto,Mais de 5,2,1413-2824,2,2,É própria (a que você mora),May
2024-05-10,bateau mouche,Carro de Som,Sim,Mais de 3,Não,Não tinha condições financeiras,Feminino,60 - 100,Pardo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Fundamental Incompleto,0,0 (caso ninguém tenha renda),00,1,1,É própria (a que você mora),May
2024-05-10,bateau mouche,Carro de Som,Não,0,Não,Não tinha condições financeiras,Feminino,35 - 39,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,3,1,707-1412,1,2,É própria (a que você mora),May
2024-05-10,bateau mouche,Carro de Som,Não,1,Não,Não tinha condições financeiras,Feminino,30 - 34,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Fundamental Incompleto,2,0 (caso ninguém tenha renda),1413-2824,1,2,É própria (a que você mora),May
2024-05-10,bateau mouche,Carro de Som,Sim,2,Não,Não tinha condições financeiras,Feminino,30 - 34,Pardo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,1,0 (caso ninguém tenha renda),00,1,2,É própria (a que você mora),May
2024-05-10,bateau mouche,Carro de Som,Sim,2,Não,Não tinha condições financeiras,Feminino,35 - 39,Pardo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,1,0 (caso ninguém tenha renda),00,1,2,É própria (a que você mora),May
2024-05-10,bateau mouche,Carro de Som,Não,0,Não,Não tinha condições financeiras,Feminino,18 - 23,Branco,"Não ocupado (a), está procurando trabalho e não está disponível para trabalhar",Ensino Médio Completo,3,1,1413-2824,2,3,É própria (a que você mora),May
2024-05-10,colônia,Facebook,Sim,Mais de 3,Sim,0,Feminino,40 - 44,Preto,"Não ocupado (a), não está procurando trabalho e está disponível para trabalhar",Ensino Superior Incompleto,3,1,707-1412,1,2,É alugada (a que você mora),May
2024-05-10,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,Mais de 3,Sim,0,Masculino,60 - 100,Branco,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Fundamental Completo,0,0 (caso ninguém tenha renda),00,1,1,É própria (a que você mora),May
2024-05-10,colônia,Faixa,Não,0,Não,É o primeiro animal que tenho,Masculino,30 - 34,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,2,1,1413-2824,1,2,É alugada (a que você mora),May
2024-05-10,colônia,Facebook,Sim,3,Sim,0,Feminino,40 - 44,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Completo,2,1,00,2,2,É alugada (a que você mora),May
2024-05-10,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,1,Não,Não tinha condições financeiras,Feminino,18 - 23,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,2,1,1413-2824,1,2,É própria (a que você mora),May
2024-05-10,colônia,Faixa,Não,0,Não,É o primeiro animal que tenho,Masculino,30 - 34,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Incompleto,2,0 (caso ninguém tenha renda),1413-2824,1,2,É própria (a que você mora),May
2024-05-10,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Não,0,Não,É o primeiro animal que tenho,Feminino,60 - 100,Preto,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,1,1,707-1412,1,1,É alugada (a que você mora),May
2024-05-10,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,2,Não,Não sabia dos benefícios da castração,Masculino,45 - 49,Pardo,"Está ocupado (a) trabalhando no momento, mas com horário ocioso (somente uma parte do dia preenchido))",Ensino Médio Incompleto,2,0 (caso ninguém tenha renda),707-1412,1,2,É própria (a que você mora),May
2024-05-13,bateau mouche,Whatsapp (grupo de faz parte),Sim,Mais de 3,Sim,0,Feminino,40 - 44,Preto,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Incompleto,4,2,1413-2824,1,2,É alugada (a que você mora),May
2024-05-13,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,2,Sim,0,Feminino,50 - 54,Pardo,"Não ocupado (a), não está procurando trabalho e está disponível para trabalhar",Ensino Fundamental Incompleto,2,1,00,2,3,É própria (a que você mora),May
2024-05-13,colônia,Facebook,Não,0,Não,É o primeiro animal que tenho,Feminino,30 - 34,Branco,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Médio Completo,1,0 (caso ninguém tenha renda),00,2,2,É própria (a que você mora),May
2024-05-13,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Não,0,Não,É o primeiro animal que tenho,Masculino,40 - 44,Branco,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,3,1,1413-2824,1,1,É própria (a que você mora),May
2024-05-13,colônia,Carro de Som,Não,0,Não,É o primeiro animal que tenho,Masculino,60 - 100,Pardo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,1,0 (caso ninguém tenha renda),00,1,1,É própria (a que você mora),May
2024-05-13,colônia,Faixa,Sim,2,Não,Não tinha nem condições financeiras e nem como transportar o animal,Feminino,50 - 54,Pardo,"Não ocupado (a), não está procurando trabalho e está disponível para trabalhar",Ensino Fundamental Incompleto,Mais de 5,0 (caso ninguém tenha renda),00,1,2,É própria (a que você mora),May
2024-05-13,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,1,Não,É o primeiro animal que tenho,Masculino,24 - 29,Preto,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Médio Completo,3,0 (caso ninguém tenha renda),00,1,1,É própria (a que você mora),May
2024-05-13,colônia,"Por uma pessoa (parente, amigo, vizinho, etc.)",Sim,2,Sim,0,Feminino,60 - 100,Pardo,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,0,0 (caso ninguém tenha renda),00,1,1,É própria (a que você mora),May
2024-05-13,colônia,Whatsapp (grupo de faz parte),Sim,Mais de 3,Sim,0,Feminino,60 - 100,Branco,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Fundamental Completo,3,1,707-1412,1,2,É própria (a que você mora),May
2024-05-13,colônia,Faixa,Não,0,Não,É o primeiro animal que tenho,Feminino,30 - 34,Preto,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Superior Completo,0,0 (caso ninguém tenha renda),00,1,1,É alugada (a que você mora),May
2024-05-14,bateau mouche,Carro de Som,Sim,2,Sim,0,Feminino,45 - 49,Branco,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Médio Completo,4,2,1413-2824,2,2,É própria (a que você mora),May
2024-05-14,bateau mouche,Carro de Som,Sim,1,Não,Não tinha condições financeiras,Feminino,55 - 59,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Fundamental Incompleto,0,0 (caso ninguém tenha renda),1413-2824,1,1,É alugada (a que você mora),May
2024-05-14,bateau mouche,Carro de Som,Sim,Mais de 3,Sim,0,Feminino,24 - 29,Pardo,Está ocupado (a) trabalhando no momento sem horário ocioso (com todos os horários do dia preenchidos),Ensino Superior Cursando,1,1,1413-2824,1,2,É alugada (a que você mora),May
2024-05-14,bateau mouche,Carro de Som,Sim,2,Não,Não tinha condições financeiras,Feminino,18 - 23,Preto,"Não ocupado (a), está procurando trabalho e disponível para trabalhar",Ensino Médio Completo,4,1,1413-2824,1,2,É própria (a que você mora),May
2024-05-14,colônia,Carro de Som,Não,0,Não,É o primeiro animal que tenho,Masculino,60 - 100,Branco,Fora da força de trabalho (caso não seja possível trabalhar),Ensino Médio Completo,0,0 (caso ninguém tenha renda),00,2,3,É própria (a que você mora),May
